id_product,product_name,description
139,sheer marquisette lace triangle bra,"a triangle bra and hipster set designed with supersoft lightweight sheer, modern swing lace trim and subtle logo detailing reintroducing the quintessential ck fabrication, sheer marquisette."
140,sheer marquisette lace hipster,"a triangle bra and hipster set designed with supersoft lightweight sheer, modern swing lace trim and subtle logo detailing reintroducing the quintessential ck fabrication, sheer marquisette."
141,ombre triangle bralette,"an ombre triangle bralette and thong set designed with linear eyelet lace galloon, picot elastic trim and finished with a logo plaque."
142,ombre thong,"an ombre triangle bralette and thong set designed with linear eyelet lace galloon, picot elastic trim and finished with a logo plaque."
143,modern cotton bandeau,"a modern cotton bandeau and thong set designed with cotton modal stretch fabric, a wide elasticized logo band and seaming details for iconic, signature styling."
144,modern cotton thong,"a modern cotton bandeau and thong set designed with cotton modal stretch fabric, a wide elasticized logo band and seaming details for iconic, signature styling."
145,modern cotton bralette,the modern cotton bra and panty set features contrasting elasticized bands with a repeat logo.
146,modern cotton short,the modern cotton bra and panty set features contrasting elasticized bands with a repeat logo.
147,ck id wide waistband triangle bra,"a calvin klein id triangle bra and trunk set featuring a convertible, pull-on design revisiting cotton classic styling and exploring a new shape."
148,ck id wide waistband trunk,"a calvin klein id triangle bra and trunk set featuring a convertible, pull-on design revisiting cotton classic styling and exploring a new shape."
149,modern cotton bralette,"crafted in a cotton modal stretch, this edgy underwear set features a strike-out logo design, a racerback, elasticated logo bands and mesh semi-sheer fabric for extreme comfort in a sleek bralette and bikini."
150,modern cotton bikini,"crafted in a cotton modal stretch, this edgy underwear set features a strike-out logo design, a racerback, elasticated logo bands and mesh semi-sheer fabric for extreme comfort in a sleek bralette and bikini."
151,modern cotton bralette,"crafted with soft cotton modal stretch, this underwear set features a modern cotton bralette and thong with a wide elasticated logo band, racerback straps and minimal coverage for ultimate comfort."
152,modern cotton thong,"crafted with soft cotton modal stretch, this underwear set features a modern cotton bralette and thong with a wide elasticated logo band, racerback straps and minimal coverage for ultimate comfort."
153,modern cotton bralette,soft cotton modal stretch fabric with a contrasting elasticized logo waistband for extreme comfort.
154,modern cotton bikini,soft cotton modal stretch fabric with a contrasting elasticized logo waistband for extreme comfort.
155,modern cotton stretch zip hoodie,"an essential modern cotton loungewear set crafted from a soft cotton modal stretch blend in a hoodie and shorts. featuring a drawstring hood, a full zip closure, kangaroo pockets, elasticated signature logo bands and a short inseam for a chic, sleepwear design."
156,modern cotton short,"an essential modern cotton loungewear set crafted from a soft cotton modal stretch blend in a hoodie and shorts. featuring a drawstring hood, a full zip closure, kangaroo pockets, elasticated signature logo bands and a short inseam for a chic, sleepwear design."
