id_product,product_name,description
77,Modern Cotton Collection Bikini,A stretchy full-coverage panty features a wide sporty waistband and allover logos that proclaim your CK loyalty.
78,Queen Anne Longline Bralette,"Soft, stretchy and sensual, this triangle-cup bralette lightly supports smaller frames."
79,Open Gusset Teddy,"Stretchy lace styles a super-seductive teddy with two front keyhole cutouts, a thong back and a daring open gusset."
80,Linger Lace Bralette,Romantic and delicate at once in soft floral lace with a high neckline that's too pretty to cover up.
81,'Invisibles' Print Thong,"A sleek microfiber thong with a bold print features completely flat laser-cut edges for a smooth, second-skin fit without telltale lines showing under your clothes."
82,Modern Cotton Collection Boyshorts,Classic Calvin Klein-branded boyshorts are woven from a stretch-kissed blend of soft pima cotton and modal.
83,Linger Bikini,Ultrafine lace smoothes out the edges of this romantic microfiber bikini.
84,Seamless Minimizing Underwire Bra,"Wacoal's impeccable construction creates a smooth, seamless style for the fuller bust. Support, comfort and a great fit—perfect for under body-conscious fabrics. Detailed with a delicate floral motif."
85,'Bare - Godiva' High Rise Thong,"A sleek high-rise thong cut from a unique second-skin jersey is cleverly contoured to stay in place without shifting or riding up for an exceptionally comfortable, invisible fit under clothing."
86,B. Adorable Hipster Panty,"Scalloped lace secures the wide waistband of these comfortable full-coverage briefs crafted from soft, stretchy modal."
87,Signature Lace Bralette,A signature stretch-lace bralette features a strappy racerback that subtly supports smaller frames.
88,Awareness Soft Cup Bra,"Satiny floral jacquard patterns a full-coverage, soft-cup bra with wide, padded straps for optimal comfort and support."
89,Halo Lace Bralette,Romantic scalloped lace pretties up a deep-V bralette that's fully lined and has a J-hook in back for versatility.
90,Aloha Original Rise Thong,Fabulously soft and stretchy lace design feels great on and doesn't show through your clothes.
91,Marquisette String Thong,A soft and sheer everyday thong outlined in CK logos.
92,'Full Bloom' Underwire Bra,Scalloped trim outlines the delicate lace cups of an underwire-supported bra centered with a pretty bow.
93,'Halo Lace' Convertible Underwire Bra,An underwire bra is designed with romantic stretch lace cups that remain smooth beneath your favorite tops. Style conventionally or with T-back straps for ultimate versatility.
94,Seamless High Cut Briefs,Full-coverage briefs with high-cut legs provide a flawless foundation in a comfy microfiber knit designed to disappear without a trace under your favorite fashions.
95,Stars & Stripes Brazilian Bikini,Celebrate the stars and stripes in this lace bikini that feels great on and doesn't show through your clothes.
96,'Signature Lace - Vikini' Bikini,Signature stretch-lace style combines the flattering fit of the original thong and the comfortable coverage of a classic bikini.
97,Subtle Sensuality Underwire Plunge Contour Bra,Contoured cups are kept incredibly sleek to match the bulge-preventing leotard back in this smooth full-fit bra.
98,Open Gusset Hipster Panty,Stretchy lace has a comfortable and seductive effect on cheeky hipster panties cut with a daring open gusset and back keyhole.
99,Basic Beauty Underwire Contour Bra,"Lightweight, breathable spacer foam enhances the cool comfort of this bra supported by seamless foam cups for the smoothest fit under close-fitting fabrics."
100,'Peekaboo' Lace Bralette,Stretchy lace styles a super-seductive open-cup bra designed with daring adjustable lacing on the cups.
101,'Simple Shaping' Minimizing Underwire Bra,Etched scrolls along the straps and a lustrous fabric with a subtle metallic sheen lend pretty touches to an unlined bra designed to help minimize the look of fuller figures.
102,Endless Garter Belt,A seductive garter belt goes extra sultry with panels of sheer mesh and ultrafine lace.
103,Micro Hipster,Alluring micro hipster briefs in a lightweight nylon blend are sweetly framed by contrasting scalloped lace.
104,Original Rise Thong,The fabulously soft and stretchy design of this lace thong feels great on and doesn't show through your clothes.
105,'Lace Kiss' Thong,"A sheer, floral lace thong is cut for a flattering fit with seamless sides for a no-show finish."
106,Fashion Thong,Classic Calvins take a sexy turn with an inset of sheer mesh.
107,B Smooth High Cut Briefs,"Stretchy fabric shapes high-cut briefs designed with seamless construction for a smooth, comfortable fit."
108,Endless Underwire Push-Up Racerback Bra,Ultrafine lace smoothes out the plunging neckline of this romantic racerback bra.
109,Amazing Assets Convertible Underwire Push-Up Bra,"A plunge-neck underwire bra features padded push-up cups, wide back wings and clean edges for a smooth, seamless look under clothing. Removable straps allow you to wear this style strapless, over the shoulders or crisscrossed in back."
110,Ruffle Chiffon Bralette,This soft and comfortable triangle bralette is extra romantic in filmy chiffon with a flowy ruffled band.
111,'Lace Kiss' Hipster Briefs,Bright dots light up the wide stretchy band atop sheer lace panties that offer a full-coverage finish.
112,Signature Bare Underwire Plunge Bra,A sleek and supportive underwire bra features non-padded molded cups and logo-branded straps for a sporty-chic touch.
113,'Bodysuede' Lace Waist Briefs,A lacy waistband romances full-cut briefs with a silk-soft sueded finish for a no-show fit under even clingy knits.
114,Queen Anne Hipster Panty,"Light, stretchy and sexy, these sheer-lace panties do it all."
115,B. Adorable Thong,"Supersoft, stretchy modal is used for the minimal front and back of this low-rise thong anchored with a wide lace waistband that lays flat and doesn't dig."
116,'Pure' Seamless Thong,"A logo-branded thong is made of soft, stretchy fabric for a smooth, everyday fit that doesn’t bunch or show through your clothes."
117,Check Please Original Rise Thong,Luxuriously soft and stretchy lace makes this thong ideal for everyday.
118,Modern Cotton Collection Boyshorts,A stretchy full-coverage panty finished with a logo-branded waistband that proclaims your CK loyalty.
119,Seductive Comfort Demi Bra,Lightweight lace has a romantic effect on this underwire bra with forward-lifting side slings inside the three-part cups.
120,Original Rise Thong,Fabulously soft and stretchy lace design feels great on and doesn't show through your clothes.
121,Elizabeth Bralette,Lounge or layer in this exquisite embroidered bralette accented with scalloped edges and slender ribbons.
122,Open Gusset Panty,Stretchy galloon lace offers a flattering and comfortable fit in these sheer bow-flourished panties designed with a daring open gusset.
123,Visual Effects Wireless Minimizer Bra,"A wireless full-figure bra made from smooth, engineered lace minimizes the projection of the bust to make your clothes fit better. A breathable mesh leotard back offers additional support and prevents bulging."
124,Red Carpet Convertible Strapless Bra,"Ultra-smooth fabric covers the molded underwire cups of a strapless, convertible bra with very light foam padding to give full figure natural shaping, support and no show-through. The removable straps can be worn conventionally, halter style or crossed in back."
125,Low Rise Thong,"Classic colors add versatility to these low-rise thongs made from soft and stretchy lace, which fits comfortably and won't show through clothes."
126,Stretch Cotton Boyshorts,"Smooth, stretchy lace outlines these comfy everyday panties."
127,'Lace Affair' Underwire Contour Bra,Smooth underwire cups support and contour your curves in this everyday T-shirt bra anchored in scalloped cross-dyed lace along the band.
128,'Retro' Thong,An extra-wide waistband gives a supersoft stretch-lace thong retro appeal.
129,B Gorgeous Bikini,"Floral lace, picot trim and girly bows give a stunning look to this smooth, full-coverage bikini."
130,Seamless High Cut Briefs,"Full-coverage briefs with high-cut legs provide a flawless foundation in a comfy microfiber knit designed to disappear without a trace under your favorite fashions. Softer and stretchier than the Shimera Seamless High Cut Panties it’s replacing, this new"
131,Basic Benefits Underwire Contour Bra,Smooth spacer-foam cups shape and support in this everyday T-shirt bra anchored in scalloped lace along the band.
132,Seamless Bra,"This comfortable, everyday wireless bra features a seamless design that ensures a smooth, no-show fit beneath other layers."
133,'Ciao Bella' Bralette,"Seamed cups lightly support and enhance smaller figures in this soft, lacy bralette."
134,Modern Cotton Collection Boyshorts,A stretchy full-coverage panty stamped in logos that proclaim your CK loyalty.
135,Lace Trim Thong,Scalloped lace frames a supersoft and comfy thong available in a bold mix of colors and prints.
136,Check Please Boyshorts,Luxuriously soft and stretchy lace makes these full-coverage boyshorts ideal for everyday.
137,'Uplunge' Backless Strapless Underwire Bra,"Innovative adhesive lining in the wings and cups keeps this clever bra in place and can be worn up to 25 times. The underwire style is the perfect choice under backless, strapless, low-cut styles, with padded plunging cups that create enhanced cleavage with minimal coverage."
138,'Invisibles' Hipster Briefs,"The laser-cut edges of low-rise hipster briefs are designed to lay flat against the skin for a smooth, second-skin fit under even the most fitted styles."
139,'Lace Kiss' Bikini,A mixed-motif bikini is fashioned from sheer floral stretch lace with a wide elastic waistband.
140,Convertible Underwire Demi Bra,Molded underwire cups provide smooth rounded lift in this pretty lace-trimmed bra designed with convertible straps that work over the shoulders or crisscrossed in back.
141,Ultimate Side Wireless Bra,"Molded cups give a pretty, natural shape in this wireless bra, and the mesh leotard back prevents bulge."
142,'b.sultry' Balconette Bra,Chantilly lace brings French design-inspired romance to a shapely bra with a contrast mesh lining and delicate bow details at the strap and center.
143,Stretch Cotton Bralette,Comfy and cute for lounging or layering in supersoft Supima® cotton trimmed in stretchy lace.
144,'Stars & Stripes' Low Rise Thong,Embrace your patriotism in this exceptionally comfortable thong designed with a low V-shaped waistband that disappears beneath clothing.
145,Awareness Underwire Bra,Superb fabric and construction deliver outstanding shaping and support. Seamless lined cups are made from a double layer of lovely calla lily jacquard in a comfortable blend that includes nylon and spandex.
146,Logo Thong,That iconic waistband tops a soft Calvin Klein thong made from a supersoft and stretchy blend of cotton and modal.
147,Studio Mia Bralette,"Comfortable and sporty for lounging or layering with soft triangle cups, a breathable mesh racerback and supportive elastic band."
148,Rudi Brazilian Bikini,Skinny straps accentuate your hips in this saucy lace panty.
149,'N8450' Nu Bra,"Ideal for strapless, backless or otherwise revealing styles, this minimalist bra is designed to adhere securely directly to your skin. The cups provide light coverage that’s best for smaller figures, and can be positioned for more or less cleavage."
150,Cross Dyed Low Rise Thong,"Contrasting cross-dyed patterning lends rich, pretty depth to an exceptionally comfortable thong fashioned from soft, stretchy lace that virtually disappears under clothing."
151,'Ciao Bella' Underwire Balconette Bra,"Lavish scalloped lace overlays an underwire bra with lightly foam-lined cups that help create a pretty, rounded silhouette. The low-cut demi cups make the style ideal under more dramatic, open necklines."
152,Lace Thong,"A soft, stretchy and smooth everyday thong."
153,Alexandra Brazilian Bikini,"This luxurious soft and stretchy lace panty has an extra low-rise waist, keyhole cutout back and cheeky coverage for an irresistibly romantic fit."
154,Lace Kiss Bikini,Stretchy lace bikini briefs are made to disappear under clothing with their smooth wide waistbands and nonbinding fit.
155,'B Smooth' Seamless Briefs,Smooth and stretchy fabric shapes soft briefs that sit higher on the waist and are designed with seamless construction that disappears under clothes.
156,Retro Chic Full Figure Underwire Bra,"Floral lace and sultry sheer insets veil the supportive full-coverage cups of this flattering underwire bra designed without padding for a comfortable, natural fit."
157,Push-Up Underwire Bra,"This curve-enhancing demi bra traced in logos is extra versatile with thin, convertible straps."
158,Hanky Panky 'Annabelle' Bridal Boyshorts,Hanky Panky's signature stretch-lace boyshorts are refreshed with baby-blue ribbon trim and pretty scalloped edges for a wedding-worthy underpinning.
159,Natalia High Neck Bralette,Lounge or layer in this sporty-femme bralette made with an alluring illusion neck contrasted by a lacy cutout racerback.
160,'Radiant' Cotton Bikini,An iconic and slightly lustrous logo waistband fits this classic stretch-cotton bikini.
161,'F2781' Soft Cup Contour Bra,Convertible bra can hook to a racerback style and is comfortably tagless and wire-free for a contoured shape.
162,'Pearl' Low Rise Thong,"A satin bow centered with pearly beads makes a wedding-night-worthy finish to a soft, stretch-lace thong designed to disappear beneath clothing."
163,Porcelain Rose Bralette,Lounge or layer in this exquisite embroidered bralette accented with scalloped edges and a tiny front charm.
164,Violet Spray Low Rise Thong,Luxuriously soft and stretchy signature lace makes this low-rise thong an everyday staple.
165,Triangle Bralette,Tailored cups provide light support in this comfortable wireless bra crafted from beautiful cross-dyed lace and anchored by an encased elastic band.
166,Underwire Sports Bra,A soft and supportive sports bra is fashioned with wide shoulder straps and a powerful exterior underwire for an exceptionally secure and comfortable fit. Moisture-wicking fabric keeps skin cool and dry.
167,Seamless High Cut Briefs,"Full-coverage briefs with high-cut legs provide a flawless foundation in a comfy microfiber knit designed to disappear without a trace under your favorite fashions. Softer and stretchier than the Shimera Seamless High Cut Panties it’s replacing, this new and improved Nordstrom style offers the same great coverage and fit."
168,'Radiant' Cotton Thong,An iconic and slightly lustrous logo waistband fits this classic stretch-cotton thong.
169,Check Please Low Rise Thong,Luxuriously soft and stretchy lace makes this thong an everyday favorite.
170,'Signature Lace' Open Gusset Thong,Sheer stretch lace fashions a scintillating thong that features a daring open gusset sure to set hearts racing.
171,Sleek G-String Thong,This sleek and seamless G-string is undetectable underneath even the tightest clothes.
172,Seamless Full Briefs,"These silky-soft briefs ensure a smooth, comfortable fit with no visible lines thanks to a high-waist, seamless construction and full-coverage cut."
173,Basic Benefits Full Figure Underwire Bra,"Beautiful ombré lace veils the cups of a full-coverage underwire bra that offers flattering shape, great support and amazing comfort."
174,'Iron Strength' Bikini,A stretchy full-coverage bikini features high-cut legs and is finished with a striped logo-branded waistband that proclaims your CK loyalty.
175,Modern Bralette,A racerback bralette is stamped in logos that proclaim your CK loyalty.
176,Rudi Bralette,Ready for layering or lounging in stretchy lace with strappy details accentuating the triangle cups and back.
177,'Visual Effects' Underwire Minimizer Bra,"A seamless full-figure bra made from smooth, engineered lace minimizes the projection of the bust to make your clothes fit better. A breathable mesh leotard back offers additional support and prevents bulging."
178,Polka Daisy Surplice Bralette,"Daisies, polka dots and you—as sweet as it gets."
179,Ombré Triangle Bralette,"Stretchy, airy lace is both comfortable and alluring in a longline silhouette."
180,Logo Cotton Tanga,These high-cut panties proclaim your CK loyalty and have a great everyday softness to them.
181,Boyshorts,Full-coverage boyshorts in supersoft heathered microfiber are cut with smooth edges for a discreet look beneath clothes.
182,Go Bare Backless Strapless Underwire Bra,"This stick-on bra enhances your shape with super-smooth, molded-foam cups while accommodating the most daring backless styles. Wear up to 25 times with proper care."
183,'Cigarette Girl' Sheer Chemise,This racy chemise made in Hanky Panky's signature stretch lace is as comfortable as it is alluring.
184,'Signature Lace' Bodysuit,A scoop-neck bodysuit cut from sheer floral stretch lace highlights feminine curves.
185,Lace Bralette,Lounge or layer in this lacy triangle bralette that offers extra support with a hook-and-eye back.
186,Alexandra Garter,A wide lace ruffle makes an extra-romantic statement on this delicate bridal garter.
187,'B Fitting' Bikini,"A lighter-than-air Supima® cotton bikini features unique stitching on the waistband and leg openings for an exceptionally smooth, sleek fit."
188,Betty High Waist Boyshorts,"Signature stretch lace makes these sheer boyshorts ultra-comfortable in a romantic, retro fit."
189,Keepsake Bridal Box,"Outfit your trousseau with a special set of two garters: one for the bride to keep, one for the groom to toss. Both feature pretty rosettes and delicate lace, as well as a touch of blue to ensure a long and happy marriage."
190,Marquisette Underwire Bra,Sheer mesh cups provide comfortable shape and support in this lightweight bra traced in Calvin Klein logo trim.
191,Sheer Marquisette Underwire Demi Bra,"Perfectly contoured spacer-foam cups create smooth, versatile shape in this lightweight bra."
192,'Wink' Halter Lace Bodysuit,Halter ties suspend the plunging cutout V-neck of this saucy lace bodysuit banded at the waist for a flattering fit and finished with a flirty back keyhole.
193,'One Micro' Hipster Bikini,"This sporty take on Calvin Klein's popular hipster bikini is inlaid with airy, lightweight mesh."
194,Modern Bikini,A sheer mesh panty is stamped in logos that proclaim your CK loyalty.
195,Endless Strapless Longline Underwire Bra,"Ultrafine lace skims over a structured-yet-lightweight strapless bra stabilized by a longline panel. Wide, matching straps are included for convertibility."
196,Underwire T-Shirt Bra,"The molded microfiber cups of this lightly padded T-shirt bra create a smooth, contoured shape that looks great under everything in your closet."
197,'Retro Chic' High Cut Briefs,"Floral lace embellishes high-cut, full-coverage briefs finished with a small satin bow."
198,'After Midnight' Open Gusset Lace Thong,Leopard-spotted lace adds to the bold open-gusset design of this comfortably stretchy hip-hugger thong.
199,Elegance Underwire Minimizer Bra,Beautiful embroidery tops the full-coverage cups of a supportive and shapely underwire bra.
200,Perfectly Fit Underwire Bra,"Perfectly contoured foam cups and a smoothing leotard-style back deliver a light, flattering bra you'll want to wear daily."
201,Triangle Bralette,Lounge or layer in this soft cotton bralette that proclaims your CK loyalty.
202,'Modern Cotton Collection' Cotton Blend Racerback Bralette,Sporty racerback styling and a logo-branded band infuse a stretch-cotton bralette with classic Calvin Klein appeal.
203,'Stars & Stripes' Original Rise Thong,Embrace your patriotism in this exceptionally comfortable thong designed with a flattering V-shaped waistband that disappears beneath clothing.
204,'I Do' Swarovski Crystal Original Rise Thong,"Crystals spell 'I Do' on the edge of a comfortable thong, fabricated from stretchy lace."
205,Kiss Lace Thong,Soft lace thongs are made to disappear under clothing with their smooth wide waistbands and nonbinding fit.
206,Hipster Panty,Lacy little thing.
207,B Smooth Briefs,Smooth and stretchy fabric shapes soft briefs that sit higher on the waist and are designed with seamless construction that disappears under clothes.
208,'Wink' Brazilian Bikini,"This sheer-lace panty is soft, comfortable and highly seductive with its open Brazilian-cut back."
209,Lace Bikini,"Classic bikini styling in a favorite fabrication is updated with a soft, stretchy waistband and elastic at the legs for an improved fit."
210,'Modern Cotton Collection' Cotton Blend Bikini,A stretchy full-coverage bikini is finished with a logo-branded waistband that proclaims your CK loyalty.
211,Long Sleeve Lace Tee,Soft stretch lace styles an alluring layer finished with dainty lettuce edging around the cuffs.
212,Cat Island Original Rise Thong,Romantic lace and fun color pattern a stretch-lace thong that feels great and won't show through clothes.
213,'BARE - Eve' Natural Rise Thong,"A sleek thong cut from a unique second-skin jersey is cleverly contoured to stay in place without shifting or riding up for an exceptionally comfortable, invisible fit under clothing."
214,Chalk Stripe Original Rise Thong,Pastel stripes add to the fun of this stretch-lace thong.
215,'Lace Affair' Underwire Balconette Bra,"Cross-dyed lace creates an eye-catching look for this romantic bra designed with two-piece underwire cups with covered seams for a smooth, rounded look beneath clothing."
216,Seamless Hipster Panty,"Ultrasoft, stretchy microfiber shapes comfortable hipster briefs constructed without seams for a smooth, no-show fit."
217,Polka Daisy Original Rise Thong,"Daisies, polka dots and you—as sweet as it gets."
218,'Heather' Jersey Original Rise Thong,"Sweet, floral lace trims a supersoft jersey thong designed to feel great on and disappear beneath clothes."
219,Contour Racerback Underwire Bra,"An underwire bra designed with contoured cups, a front clasp and a lacy racerback is great to wear under a variety of outfits, every day of the week."
220,'Naked Glamour' Convertible Strapless Push-Up Bra,Convertible straps offer endless options for wearing a curve-creating push-up bra with a dramatically plunging front and ultrasmooth underwire cups for a flawless finish under clingy knits.
221,'Bodysuede' Lace Trim High Cut Briefs,Pretty lace trim romances high-cut panties with a silky-soft sueded finish for a no-show fit under even clingy knits.
222,'Radiant' Stretch Cotton Bikini,"An iconic logo waistband fits these classic, comfy stretch-cotton briefs in a variety of colors."
223,Heather Jersey Boyshorts,"Soft, cross-dyed lace trim outlines stretchy boyshorts cut from heathered jersey for a comfortable, stay-put fit."
224,'Signature Lace' Low Rise Thong,Fabulously soft and stretchy lace design feels great on and doesn't show through your clothes.
225,'After Midnight' Lace Open Gusset G-String,Stretch signature lace fashions an alluring double-strap G-string that features a daring open gusset and is finished with two pert bows.
